Account_Age,Friends_Followers_Ratio,Account_Reputation,Account_verification,Followers_count,Friend_count,List_count,Tweets_count,Retweet_count,Reply_count,Favorite_count,Char_Num_Per_Tweet,Label,Text
3310,0.185524975,0.156491831,0,182,981,0,10320,0,0,0,57,non spam,مبروك لعشاق النصر تاهله الي نصف نهاءي دوري ابطال اسيا كاول مره تاريخه
81,0.185560859,0.156517363,0,311,1676,1,647,0,0,0,23,non spam,تحب الموقف الجنسي سكس اطفال
87,0.18556701,0.156521739,0,18,97,0,1351,0,0,0,38,non spam,نوفر الحسابات اطلب حسابك ونوفره شاء الله ببجي
1616,0.18556701,0.156521739,0,198,1067,2,17401,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
2151,0.18556701,0.156521739,0,72,388,0,2473,0,0,0,93,non spam,رحم الله الوالد الشيخ الاحمد الصباح قامات العرب الكبار ستبقي ذكراه خالده عبر الاجيال ستظل الكويت شامخه بقياده ص…
3027,0.185714286,0.156626506,0,130,700,0,857,0,0,0,85,non spam,نبارك لممثل الوطن فريق النصر تاهله الي الدور نصف النهاءي دوري ابطال اسيا مبروك وحظا اوفر لشقيقه فريق ال…
867,0.185714286,0.156626506,0,13,70,0,811,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
889,0.185840708,0.156716418,0,63,339,0,6355,0,0,0,91,non spam,النصر ممثل الوطن النصر ممثل الخليجيين والعرب يشهد الله فخرنا وكلنا النصر المحيط للخليج يدنا بيدكم وكلنا سعود…
3108,0.185845489,0.156719818,0,344,1851,0,9865,0,0,0,82,non spam,الخير رغبتا طلب المتابعين بنعمل استطلاع خاص لعملاء البنك الاهلي ايداع الدعم السكني لشهر ميلادي ال…
453,0.186046512,0.156862745,0,224,1204,0,9463,0,0,0,59,spam,مسابقه الوطن ماك الوطني السعودي همه حتي القمه الوطني ماكدونالدز الجوا…
2104,0.186131387,0.156923077,0,51,274,0,892,0,0,0,80,spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
2086,0.186195827,0.156968877,0,116,623,0,5028,0,0,0,76,non spam,فيديو عنايه الله تنقذ مواطنا بمحافظه بيشه موت محقق مكانه احدي مغاسل السيارات لحظات اصطدام م…
608,0.186206897,0.156976744,0,27,145,0,654,0,0,0,84,non spam,الهمه الهمه الهمه يا نصر والموعد القمه مبروك لكل الامه النصراويه التاهل الي نصف النهاءي النصر الاهلي
2569,0.186206897,0.156976744,0,27,145,0,313,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
2385,0.186252772,0.157009346,0,84,451,1,247,0,0,1,86,non spam,الحمدلله علي سلامتهم البطوله الحقيقيه لعشاق الهلال الظروف وصول ابطالنا جميعهم الي عاصمه الوطن سالمين
926,0.186440678,0.157142857,0,11,59,0,323,0,0,0,99,non spam,بمناسبه تاهل العالميي رتويت لهذه التغريده سيتم اضافه نصراوي ونصراويه دعم الحسابات النصراويه مبروك ياجمهور العالميي …
1463,0.186450492,0.157149829,0,322,1727,0,13461,0,0,0,93,non spam,سمو وزير الرياضه الامير عبدالعزيز تركي الفيصل يقدم مكافاه ماليه تحفيزيه قدرها ريال لكل لاعب لاعبي نادي النصر في…
1110,0.186507937,0.157190635,0,47,252,0,271,0,0,0,93,non spam,دي صوره لحسن ابو زكري الشاب صاحب سلسله مطاعم زاكس بخشب ابلاكاش معجون بيحكي مفلس تماما بيعمل بنفسه الشغل علشان يوف…
827,0.186567164,0.157232704,0,125,670,0,6194,0,0,0,88,non spam,جمهور النصر مبروك الانتصار والتاهل لنصف النهاءي باذن الله تكمل فرحتنا المباراه القادمه بالتاهل لنهاءي ا…
2429,0.186695279,0.157323689,0,87,466,0,1342,0,0,0,74,non spam,هديه ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
103,0.186721992,0.157342657,0,45,241,0,1290,0,0,0,66,non spam,للشباب اللي بتدور علي شغل دي احدث فرص العمل اكبر الشركات مصر تعرف حد بيدور علي شغل
1054,0.186770428,0.157377049,0,48,257,0,708,0,0,0,102,non spam,يستاهل رتويت يرضع بزازي يسوي اعاده رتويت شهوه مليان يراسلني فيسبوك سعوديه يمنيه العنزي القحطاني الغامدي العتيبي نجد سحاق…
2969,0.186799502,0.157397692,0,150,803,2,55847,0,0,0,91,non spam,مصر قريه تمتلك نص زراعه الياسمين العالم دول اوروبا زي فرنسا والمانيا بيعتمدوا علي الياسمين المصري صناعه اغلي…
250,0.18699187,0.157534247,0,23,123,0,3156,0,0,0,78,non spam,باءعه ترتكب جريمه فقط تريد تطعم اولادها بالحلال تتسول وتسرق التعامل معها وبوحشيه والسبب انها…
1861,0.187062937,0.157584683,0,107,572,0,1039,0,0,0,66,non spam,سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت ساعه وبختار الفاء…
2428,0.18729097,0.157746479,0,56,299,1,3676,0,0,0,56,non spam,طيب ازاي امريكي دفع دولار ضراءب معاه ملايين اللي اعرفه اني امريكا بي…
3093,0.187459599,0.157866086,0,290,1547,2,44666,0,0,0,71,non spam,فيديو م عبدالعزيز الياقوت يوضح ل الاخباريه اهميه الاستثمار الغذاءي ل المملكه الخارج
55,0.1875,0.157894737,0,75,400,0,7541,0,0,0,38,non spam,تتمني يتاهل للنهاءي طبعا بالنسبه اتمني النصر
1509,0.187539333,0.157922629,0,298,1589,0,13804,0,0,0,85,non spam,تنتهي افراحنا الليله ونعود للدعم ونبتعد الشاءعات خطوه فقط الي نهاءي كاس القاره عاصمه المجد الرياض قول…
1146,0.187644788,0.157997399,0,243,1295,0,2403,0,0,0,77,non spam,هديه جوالات ايفون مقدمه الذهبي عبدالعزيز بغلف بمناسبه فوز النصر العالمي شارك الهاشتاق شكرا…
3484,0.187810945,0.158115183,0,151,804,0,46182,0,0,0,70,non spam, ود رسول  الله راك راي ايمانك وحبك وحرصك ودفاعك عنه راي لمعه عينك ياخذك الشوق اليه راي حن…
90,0.187845304,0.158139535,0,34,181,0,164,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
3136,0.187845304,0.158139535,0,34,181,0,1299,0,0,0,40,non spam,سالم الدوسري يطمءن جماهير الهلال بحالته الصحيه
1454,0.187919463,0.15819209,0,56,298,0,224,0,0,0,46,non spam,بستغرب لانه الحكي كورونا سواء فلسطين الاردن وغيرهم ليش
179,0.187935035,0.158203125,0,81,431,0,537,0,0,0,56,non spam,ساعدو فهد اتوقع ولد عمه ومافي ادني شخص يسوي لشخص تعبان سواء بعيد قريب
633,0.187969925,0.158227848,0,25,133,0,410,0,0,0,66,spam,سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت ساعه وبختار الفاء…
982,0.188034188,0.158273381,0,44,234,1,1646,0,0,0,92,non spam,سلام  اخوي نايف يبي يصير لاعب تنس وشارك مسابقه للاتحاد السعودي للتنس بمناسبه الوطني والفاءز بيكون لاكثر ريتويت…
3123,0.188111068,0.158327847,0,481,2557,0,2136,0,0,0,94,non spam,عندي سنه كنت رءيس قسم الصيانه قريه سياحيه بسفاجا ولظروف كورونا الاستغناء عني علي اقساط وديون كثيره عاوز شغل ضروري…
3447,0.188162368,0.158364187,0,941,5001,3,47728,0,0,0,22,non spam,انا عاشق صباي لشيبتي النصر
52,0.188172043,0.158371041,0,35,186,0,115,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
3360,0.188221709,0.15840622,0,163,866,1,736,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
150,0.188235294,0.158415842,0,16,85,0,498,0,1,0,69,non spam,الحمد لله انا مبحلمش اني ليا ريس زي اروربا برقبه زي مصر احسن اني سيبت البلد بدري ماشوف…
2364,0.188251001,0.158426966,0,141,749,1,22504,0,0,0,83,non spam,المسحل رءيس الاتحاد السعودي لكره القدم الحالي يعلم اوقف مايكون الرءيس لاتحاد القدم يعلم وقع خطاب نق…
3282,0.188259109,0.158432709,0,372,1976,1,20573,0,0,0,28,non spam,اهداء لنادي النصر بيض الله وجوهكم
3289,0.188287154,0.15845257,0,299,1588,1,63849,0,4,0,25,non spam,احصاءيه طبيعيه ظل ازمه كورونا
933,0.188362328,0.158505805,0,942,5001,1,61636,0,0,0,81,non spam,شادي عيسي هزمت جنوب افريقيا مصر بالضربه القاضيه رياضيا قاره افريقيا قرار الخطيب بالتعاقد موسيما…
1894,0.188405797,0.158536585,0,130,690,0,1183,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
304,0.188628763,0.158694429,0,282,1495,0,3859,0,0,0,66,non spam,ولولا حكمه رءيس وزعيم مصر السيسي وتسليح مصر لاصبحنا وامسينا خبر تحيا مصر السيسي
2851,0.188728702,0.15876516,0,144,763,0,6518,0,0,0,66,non spam,استكمال البطوله قطر يستقبل بيروزي هدف مباراه الدحيل ضربه جزاء بيرسبوليس النصر
2989,0.188741722,0.158774373,0,57,302,0,472,0,0,0,70,non spam,المءتمر الصحفي نهايه مباراه النصر الاهلي مدرب العالمي روي فيتوريا يتحدث  معاك يانصر
1516,0.188888889,0.158878505,0,17,90,0,147,0,0,0,40,non spam,شاء الله تعالي حسن الظن لاهل الكويت بحمل الامانه
3408,0.18891038,0.158893709,0,293,1551,0,1327,0,0,0,94,non spam,المرحله القادمه تاريخ الكويت ظل احداث وسياسه العالم التغيير مرحله صعبه تحتاج الي التكاتف والوحده ورص الصفوف وبت…
617,0.188925081,0.15890411,0,58,307,0,1642,0,0,0,69,non spam,قطر تعلن اقامه صلاه الغاءب علي المغفور الشيخ الاحمد بجميع مساجد الدوله كونا الكويت
406,0.188931298,0.158908507,0,99,524,0,1759,0,0,0,27,non spam,تعيش وتعمر يا ريس الثقه لسيسي مصر
690,0.188949523,0.1589214,0,277,1466,0,41575,0,0,0,55,non spam,ربع نهاءي دوري ابطال اسيا النصر الاهلي هدفي المباراه النصر الاهلي
705,0.189003436,0.158959538,0,55,291,0,7882,0,0,0,86,non spam,الطياره بانتظارك وتري نصف لاعبي الهلال الدوحه مابعد رجعوا النصر الاهلي الاهلي النصر اسيا دوري ابطال اس…
428,0.189165187,0.159073936,0,213,1126,0,41180,0,0,0,87,non spam,حجم التعليقات علي تغريده الامس تعليق يءكد مصر تزال تعيش حاله استقطاب حاده تقييمنا لزعماءنا السابقين زال…
199,0.189189189,0.159090909,0,7,37,0,100,0,0,0,80,non spam,علي الطياره ياعويس المسابقه رقم الاسبوعيه  الجاءزه ايفون برو لمتابعيني فقط الشروط متابعه رتويت …
1882,0.189252336,0.15913556,0,81,428,0,2274,0,0,0,65,non spam,مبروك لجماهير النصر وعشاقه مكان مبروك التاهل وباذن الله نواصل تقديم مايرضيكم
